gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,RevenuePerMonth,ChargeRatio,HighValueCustomer,ContractRisk,CustomerLifetimeValue,ChargesPerTenure,ServiceUsageScore,TenureGroup_New Customer,TenureGroup_Regular Customer,TenureGroup_VIP Customer,RiskCategory_Medium Risk,RiskCategory_High Risk
0,0,0,0,41,1,0,20.65,835.15,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.88452380952381,0.9887704497520378,0,2,846.65,19.88452380952381,0,0,0,0,0,0
1,0,1,1,27,1,1,85.2,2151.6,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,76.84285714285714,1.0945127546338778,1,0,2300.4,76.84285714285714,2,0,0,0,0,1
0,0,1,1,56,1,1,99.8,5515.45,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,96.76228070175438,1.0208436145680986,1,1,5588.8,96.76228070175438,3,0,0,1,0,1
0,0,0,0,6,1,0,20.7,112.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,16.107142857142858,1.2100208768267222,0,0,124.2,16.107142857142858,0,1,0,0,0,0
1,0,0,0,3,1,1,74.4,229.55,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.3875,1.2742453436095056,1,0,223.2,57.3875,0,1,0,0,0,1
0,0,1,1,7,1,0,50.7,350.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.79375,1.1318543323566346,0,0,354.90000000000003,43.79375,1,1,0,0,1,0
0,0,1,1,4,1,0,20.85,62.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,12.58,1.5353460972017674,0,0,83.4,12.58,0,1,0,0,0,0
1,0,0,0,33,1,1,88.95,3027.65,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,89.0485294117647,0.9878006957032972,1,2,2935.35,89.0485294117647,3,0,0,0,0,1
0,1,0,0,27,1,1,78.05,2135.5,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,76.26785714285714,1.0101224867113474,1,0,2107.35,76.26785714285714,1,0,0,0,0,1
1,0,1,0,72,1,1,23.55,1723.95,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,23.61575342465753,0.9567044158156878,0,2,1695.6,23.615753424657534,0,0,0,1,0,0
1,0,0,0,1,1,0,19.75,19.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,9.875,1.8160919540229885,0,0,19.75,9.875,0,1,0,0,0,0
1,1,0,0,71,0,1,56.45,3985.35,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,55.35208333333333,1.001737587341491,0,1,4007.95,55.35208333333333,4,0,0,1,1,0
0,0,0,0,13,1,1,85.95,1215.65,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,86.83214285714287,0.9785711381287358,1,0,1117.35,86.83214285714287,1,0,1,0,0,1
0,0,1,1,25,0,1,58.6,1502.65,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,57.79423076923077,0.9966964314918392,0,0,1465.0,57.79423076923077,5,0,0,0,1,0
1,0,0,0,67,1,0,50.55,3260.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,47.942647058823525,1.0328415612511643,0,2,3386.85,47.942647058823525,1,0,0,1,1,0
1,0,0,0,1,0,1,35.45,35.45,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17.725,1.8931909212283045,0,0,35.45,17.725,1,1,0,0,1,0
1,0,0,0,2,1,0,44.35,81.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.08333333333333,1.5792284866468844,0,0,88.7,27.083333333333332,0,1,0,0,1,0
0,0,0,0,43,1,1,25.7,1188.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,27.00454545454545,0.9177081642590488,0,2,1105.1,27.004545454545454,0,0,0,0,0,0
0,0,0,0,23,1,1,75.0,1778.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.10416666666667,0.9986130374479888,1,0,1725.0,74.10416666666667,1,0,1,0,0,1
0,0,1,1,64,1,0,20.2,1277.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.657692307692308,0.9778439769130516,0,2,1292.8,19.657692307692308,0,0,0,1,0,0
1,0,0,1,57,1,1,19.6,1170.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,20.181896551724137,0.9253184648569454,0,2,1117.2,20.181896551724137,0,0,0,1,0,0
0,1,1,0,1,1,1,70.45,70.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35.225,1.9447895100069013,1,0,70.45,35.225,0,1,0,0,0,1
0,1,1,1,72,1,1,88.05,6425.65,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,88.02260273972603,0.989074653966593,1,2,6339.599999999999,88.02260273972603,6,0,0,1,0,1
0,0,0,0,8,1,0,71.15,563.65,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,62.62777777777777,1.1182222998341047,1,0,569.2,62.62777777777777,3,1,0,0,0,1
0,0,1,0,61,1,1,101.05,5971.25,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,96.31048387096774,1.038428707578834,1,2,6164.05,96.31048387096774,3,0,0,1,0,1
1,0,0,0,64,1,1,84.3,5289.05,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,81.37,1.0234308607502731,1,1,5395.2,81.37,2,0,0,1,0,1
1,1,1,0,71,1,0,23.95,1756.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,24.391666666666666,0.9432228421398096,0,2,1700.45,24.391666666666666,0,0,0,1,0,0
0,0,1,1,65,1,1,99.05,6416.7,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,97.22272727272728,1.008422416585682,1,2,6438.25,97.22272727272727,4,0,0,1,0,1
1,0,0,0,3,1,0,19.6,61.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,15.3375,1.1996939556235655,0,1,58.8,15.3375,0,1,0,0,0,0
1,0,0,0,1,1,1,45.65,45.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.825,1.9160545645330536,0,0,45.65,22.825,0,1,0,0,1,0
1,0,0,1,30,1,0,64.5,1929.95,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,62.25645161290323,1.019658838828119,0,1,1935.0,62.25645161290323,3,0,0,0,1,0
1,0,1,1,15,1,1,69.5,1071.4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,66.9625,1.0226227699098769,0,0,1042.5,66.9625,4,0,1,0,1,0
0,0,1,1,8,1,1,68.55,564.35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,62.70555555555556,1.0760443010377605,0,0,548.4,62.705555555555556,3,1,0,0,1,0
1,0,0,0,7,1,0,95.0,655.5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,81.9375,1.145440844009043,1,0,665.0,81.9375,2,1,0,0,0,1
0,0,1,1,70,1,1,108.15,7930.55,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,111.69788732394366,0.9596453187194982,1,1,7570.5,111.69788732394366,5,0,0,1,0,1
1,0,1,1,62,1,0,86.1,5215.25,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,82.78174603174604,1.027670155828163,1,2,5338.2,82.78174603174604,6,0,0,1,0,1
0,0,1,1,6,1,0,19.7,113.5,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,16.214285714285715,1.1443983402489626,0,0,118.2,16.214285714285715,0,1,0,0,0,0
0,0,1,1,14,1,1,80.9,1152.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76.85333333333332,1.0391334132556946,1,0,1132.6,76.85333333333332,1,0,1,0,0,1
0,0,0,0,22,1,1,84.15,1821.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,79.21521739130435,1.0490528198596167,1,0,1851.3,79.21521739130435,1,0,1,0,0,1
1,0,1,1,22,1,0,20.15,419.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,18.256521739130434,1.0463987356062316,0,1,443.3,18.256521739130434,0,0,1,0,0,0
1,0,1,1,16,1,0,64.25,1024.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,60.23529411764706,1.0492315081652257,0,2,1028.0,60.23529411764706,3,0,1,0,1,0
1,0,0,0,10,1,0,25.7,251.6,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,22.87272727272727,1.0765422696115765,0,2,257.0,22.87272727272727,0,1,0,0,0,0
0,0,0,1,13,1,1,56.0,764.55,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,54.61071428571428,1.0070001926658534,0,0,728.0,54.61071428571428,2,0,1,0,1,0
0,0,1,0,20,1,0,82.4,1592.35,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75.82619047619048,1.0725509033997584,1,0,1648.0,75.82619047619048,1,0,1,0,0,1
0,0,0,0,2,1,1,69.7,135.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45.06666666666666,1.5130246020260494,0,0,139.4,45.06666666666666,0,1,0,0,1,0
1,0,0,0,53,1,1,73.9,3958.25,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,73.30092592592592,0.994604025172908,1,2,3916.7,73.30092592592592,4,0,0,1,0,1
0,0,1,1,11,1,0,20.6,233.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,19.491666666666667,1.005286701911346,0,1,226.6,19.491666666666667,0,1,0,0,0,0
1,0,1,0,69,1,0,19.9,1363.45,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,19.477857142857143,0.9717813666329485,0,2,1373.1,19.477857142857143,0,0,0,1,0,0
0,0,0,0,4,1,1,70.9,273.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,1.275179856115108,1,0,283.6,54.6,0,1,0,0,0,1
1,0,1,0,72,1,1,89.05,6254.45,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,85.67739726027396,1.0273727963081496,1,2,6411.599999999999,85.67739726027396,6,0,0,1,0,1
1,1,1,0,58,0,1,45.3,2651.2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,44.93559322033898,0.9861633827761788,0,0,2627.4,44.93559322033898,3,0,0,1,1,0
0,0,1,1,16,1,0,20.4,321.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,18.905882352941177,1.0248226950354609,0,0,326.4,18.905882352941177,0,0,1,0,0,0
1,0,1,0,43,1,1,84.25,3539.25,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,80.4375,1.034535686876439,1,1,3622.75,80.4375,3,0,0,0,0,1
0,0,1,0,2,1,1,104.4,242.8,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,80.93333333333334,1.274206672091131,1,0,208.8,80.93333333333334,4,1,0,0,0,1
1,0,1,0,14,1,0,81.95,1181.75,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,78.78333333333333,1.027156883225402,1,2,1147.3,78.78333333333333,5,0,1,0,0,1
0,0,1,0,53,1,1,94.85,5000.2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,92.59629629629627,1.0133948003640536,1,1,5027.049999999999,92.59629629629629,3,0,0,1,0,1
0,0,0,0,32,1,0,20.55,654.55,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,19.83484848484848,0.9863282670351248,0,1,657.6,19.834848484848482,0,0,0,0,0,0
0,0,1,0,34,1,0,24.7,780.2,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,22.29142857142857,1.060475956820412,0,0,839.8,22.291428571428572,0,0,0,0,0,0
0,1,0,0,15,1,1,74.45,1145.7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71.60625,1.0253938194025995,1,0,1116.75,71.60625,0,0,1,0,0,1
0,1,0,0,7,1,0,76.45,503.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.95,1.1954652071931196,1,0,535.15,62.95,1,1,0,0,0,1
0,0,1,1,15,1,1,105.35,1559.25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,97.453125,1.0700523726392634,1,0,1580.25,97.453125,4,0,1,0,0,1
1,0,1,0,61,1,1,20.55,1252.0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,20.193548387096776,0.969634703196347,0,1,1253.55,20.193548387096776,0,0,0,1,0,0
0,0,0,0,1,0,0,29.95,29.95,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.975,1.874804381846636,0,0,29.95,14.975,1,1,0,0,0,0
0,0,0,0,1,1,0,45.3,45.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.65,1.9154334038054968,0,0,45.3,22.65,0,1,0,0,1,0
1,0,0,0,8,1,0,84.5,662.65,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,73.62777777777778,1.1322861609469217,1,0,676.0,73.62777777777778,1,1,0,0,0,1
1,0,1,1,33,1,0,74.75,2453.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,72.15588235294118,1.0217906967394363,1,1,2466.75,72.15588235294118,4,0,0,0,0,1
0,0,0,0,13,1,1,79.25,1111.65,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,79.40357142857144,0.9856527339759248,1,0,1030.25,79.40357142857144,2,0,1,0,0,1
0,0,1,0,1,0,1,24.8,24.8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.4,1.8507462686567164,0,0,24.8,12.4,0,1,0,0,0,0
1,0,0,0,20,1,1,51.8,1023.85,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48.75476190476191,1.041106378906063,0,0,1036.0,48.75476190476191,1,0,1,0,1,0
1,0,0,0,3,0,0,30.4,82.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,20.5375,1.411491584445734,0,0,91.2,20.5375,1,1,0,0,0,0
0,0,0,0,13,1,0,19.65,244.8,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,17.485714285714288,1.0629829984544048,0,1,255.45,17.485714285714288,0,0,1,0,0,0
0,0,1,0,40,1,0,56.6,2379.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58.02682926829268,0.958885996446428,0,0,2264.0,58.02682926829268,1,0,0,0,1,0
1,0,1,1,43,1,1,71.9,3173.35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,72.12159090909091,0.9832937044462058,1,1,3091.7000000000003,72.12159090909091,3,0,0,0,0,1
1,0,1,0,6,1,1,91.0,531.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,75.85714285714286,1.1840148698884758,1,0,546.0,75.85714285714286,3,1,0,0,0,1
0,0,1,1,69,1,0,19.75,1375.4,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,19.64857142857143,0.9564826345648264,0,2,1362.75,19.64857142857143,0,0,0,1,0,0
0,0,1,1,72,1,0,109.7,8129.3,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,111.36027397260274,0.976323714080197,1,2,7898.400000000001,111.36027397260274,5,0,0,1,0,1
1,0,1,1,59,1,0,19.3,1192.7,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,19.87833333333333,0.9244032888959848,0,2,1138.7,19.878333333333334,0,0,0,1,0,0
0,0,1,0,20,1,1,96.55,1901.65,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,90.5547619047619,1.0545601123449406,1,0,1931.0,90.5547619047619,4,0,1,0,0,1
1,0,1,1,24,1,1,24.1,587.4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,23.496,0.9838340953625084,0,2,578.4000000000001,23.496,0,0,1,0,0,0
1,0,0,0,59,1,1,111.35,6519.75,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,108.6625,1.0153881226490369,1,0,6569.65,108.6625,5,0,0,1,0,1
1,0,1,1,72,1,1,112.25,8041.65,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,110.15958904109588,1.0098094187672912,1,2,8082.0,110.15958904109588,5,0,0,1,0,1
1,0,0,1,1,1,0,20.75,20.75,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,10.375,1.824175824175824,0,0,20.75,10.375,0,1,0,0,0,0
0,0,1,0,27,1,1,101.9,2681.15,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,95.75535714285716,1.0531716590074378,1,1,2751.3,95.75535714285715,4,0,0,0,0,1
0,0,0,0,14,1,1,80.05,1112.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,74.15333333333334,1.0651556817173775,1,0,1120.7,74.15333333333334,2,0,1,0,0,1
1,0,1,1,71,1,0,105.55,7405.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,102.85416666666669,1.0163289869608825,1,2,7494.05,102.85416666666667,4,0,0,1,0,1
1,0,0,1,13,1,1,78.3,1033.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,73.85357142857143,1.0460422730092085,1,0,1017.9,73.85357142857143,1,0,1,0,0,1
1,0,0,0,44,1,0,68.85,2958.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.75444444444445,1.031392000532632,0,0,3029.4,65.75444444444445,0,0,0,0,1,0
0,0,0,0,33,1,1,79.95,2684.85,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,78.96617647058824,0.9997977085900288,1,1,2638.35,78.96617647058824,2,0,0,0,0,1
1,0,1,1,72,0,1,55.45,4179.2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,57.249315068493146,0.9519425238699968,0,2,3992.4,57.249315068493146,5,0,0,1,1,0
1,0,0,0,1,1,0,79.9,79.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,39.95,1.9511599511599511,1,0,79.9,39.95,1,1,0,0,0,1
0,0,0,0,19,1,1,106.6,1934.45,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,96.7225,1.0908439714497684,1,0,2025.4,96.7225,5,0,1,0,0,1
1,0,1,0,64,1,1,102.45,6654.1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,102.37076923076924,0.9910925570388892,1,1,6556.8,102.37076923076924,5,0,0,1,0,1
1,0,0,0,2,1,1,46.0,84.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.166666666666668,1.5771428571428572,0,0,92.0,28.166666666666668,0,1,0,0,1,0
0,0,0,0,1,0,0,25.25,25.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.625,1.853211009174312,0,0,25.25,12.625,0,1,0,0,0,0
1,0,0,1,61,1,0,19.75,1124.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,18.13225806451613,1.032287978418479,0,2,1204.75,18.13225806451613,0,0,0,1,0,0
0,0,1,1,29,1,0,20.0,540.05,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,18.001666666666665,1.0525392509429,0,1,580.0,18.001666666666665,0,0,0,0,0,0
1,1,1,0,23,1,0,86.8,1975.85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,82.32708333333333,1.0416781258594394,1,0,1996.4,82.32708333333333,1,0,1,0,0,1
0,0,1,0,57,0,1,58.75,3437.45,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,59.26637931034482,0.9748387189060064,0,0,3348.75,59.266379310344824,5,0,0,1,1,0
1,0,1,1,72,0,0,45.25,3139.8,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,43.01095890410959,1.028153012948207,0,2,3258.0,43.01095890410959,4,0,0,1,1,0
1,0,1,0,66,0,1,56.6,3789.2,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,56.55522388059701,0.9834033504486284,0,2,3735.6,56.55522388059701,5,0,0,1,1,0
1,0,1,1,65,1,1,84.2,5324.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,80.67424242424242,1.030924775067248,1,2,5473.0,80.67424242424242,5,0,0,1,0,1
0,0,0,0,8,1,1,80.0,624.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.4,1.1363636363636362,1,0,640.0,69.4,1,1,0,0,0,1
0,0,0,0,4,1,1,70.15,268.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53.67,1.2831534662520578,0,0,280.6,53.67,0,1,0,0,0,1
0,0,1,0,71,1,0,24.75,1836.9,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,25.512500000000003,0.9335219236209334,0,2,1757.25,25.512500000000003,0,0,0,1,0,0
1,0,1,1,1,1,1,20.2,20.2,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,10.1,1.81981981981982,0,1,20.2,10.1,0,1,0,0,0,0
1,0,1,0,4,1,0,50.05,179.35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,35.87,1.3574721996202874,0,0,200.2,35.87,1,1,0,0,1,0
0,0,0,0,12,1,1,19.35,219.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,16.873076923076923,1.0826339573918655,0,1,232.2,16.873076923076923,0,1,0,0,0,0
1,0,0,0,24,0,1,50.6,1288.75,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,51.55,0.9628924833491912,0,1,1214.4,51.55,3,0,1,0,1,0
0,0,1,1,31,1,1,81.15,2545.75,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,79.5546875,1.0073901658423043,1,1,2515.65,79.5546875,5,0,0,0,0,1
0,0,1,0,1,1,0,55.2,55.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27.6,1.93006993006993,0,0,55.2,27.6,1,1,0,0,1,0
1,0,0,0,30,1,1,89.9,2723.15,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,87.84354838709677,1.01189114608863,1,0,2697.0,87.84354838709677,2,0,0,0,0,1
0,0,1,1,47,1,1,85.3,4107.25,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,85.56770833333333,0.985355875097768,1,2,4009.1,85.56770833333333,5,0,0,0,0,1
1,0,0,0,54,1,1,108.0,5760.65,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,104.7390909090909,1.021381960743855,1,2,5832.0,104.7390909090909,5,0,0,1,0,1
1,0,0,0,50,1,1,93.5,4747.5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,93.08823529411764,0.9937480462644576,1,0,4675.0,93.08823529411765,4,0,0,1,0,1
1,0,0,0,1,1,1,84.6,84.6,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42.3,1.953810623556582,1,0,84.6,42.3,2,1,0,0,0,1
0,0,0,0,72,1,0,20.25,1566.9,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,21.464383561643835,0.9014269162753826,0,2,1458.0,21.464383561643835,0,0,0,1,0,0
0,0,0,0,29,1,0,25.15,702.0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,23.4,1.0307377049180328,0,0,729.3499999999999,23.4,0,0,0,0,0,0
1,0,0,0,2,1,1,54.4,114.1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,38.03333333333333,1.3936806148590948,0,0,108.8,38.03333333333333,1,1,0,0,1,0
0,0,0,0,10,0,1,29.6,299.05,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,27.18636363636364,1.0501532010965973,0,2,296.0,27.186363636363637,1,1,0,0,0,0
1,0,1,0,18,1,1,73.15,1305.95,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68.73421052631579,1.04898298048983,1,0,1316.7,68.73421052631579,0,0,1,0,0,1
0,1,0,0,11,1,1,95.0,1120.3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,93.35833333333332,1.0068003179369425,1,0,1045.0,93.35833333333333,3,1,0,0,0,1
1,0,0,0,16,1,0,19.75,284.35,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,16.726470588235294,1.1141529782644766,0,2,316.0,16.726470588235294,0,0,1,0,0,0
0,0,0,0,72,1,0,86.6,6350.5,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,86.9931506849315,0.984167509924496,1,2,6235.2,86.9931506849315,5,0,0,1,0,1
